id,name,rank,generation,type1,type2,total,hp,atk,def,spatk,spdef,speed,offense_index,defense_index,speed_to_power,era_total_z,bmi_like,bulk_index,offense_bias,role_tag,generation_num
260,swampert,ordinary,generation-iii,water,ground,535,100,110,90,85,90,60,97.5,90.0,0.11214953271028037,1.135879237540425,36.400000000000006,900.0,0.04,wall,3
261,poochyena,ordinary,generation-iii,dark,,220,35,55,35,30,30,35,42.5,32.5,0.1590909090909091,-1.5897309969932945,54.4,191.70289512680813,0.13333333333333333,balanced,3
262,mightyena,ordinary,generation-iii,dark,,420,70,90,70,60,60,70,75.0,65.0,0.16666666666666666,0.14081518366303533,37.0,542.2176684690384,0.07142857142857142,balanced,3
263,zigzagoon,ordinary,generation-iii,normal,,240,38,30,41,30,41,60,30.0,41.0,0.25,-1.4166763789276613,109.37499999999999,252.74097412172804,-0.15492957746478872,balanced,3
264,linoone,ordinary,generation-iii,normal,,420,78,70,61,50,61,100,60.0,61.0,0.23809523809523808,0.14081518366303533,130.0,538.7374128459986,-0.008264462809917356,balanced,3
265,wurmple,ordinary,generation-iii,bug,,195,45,45,35,20,30,20,32.5,32.5,0.10256410256410256,-1.8060492695753356,40.0,217.3706511928416,0.0,balanced,3
266,silcoon,ordinary,generation-iii,bug,,205,50,35,55,25,25,15,30.0,40.0,0.07317073170731707,-1.7195219605425192,27.77777777777778,262.2022120425379,-0.14285714285714285,balanced,3
267,beautifly,ordinary,generation-iii,bug,flying,395,60,70,50,100,50,65,85.0,50.0,0.16455696202531644,-0.07550308891900587,28.4,387.2983346207417,0.25925925925925924,balanced,3
268,cascoon,ordinary,generation-iii,bug,,205,50,35,55,25,25,15,30.0,40.0,0.07317073170731707,-1.7195219605425192,23.469387755102044,262.2022120425379,-0.14285714285714285,balanced,3
269,dustox,ordinary,generation-iii,bug,poison,385,60,50,70,50,90,65,50.0,80.0,0.16883116883116883,-0.16203039795182236,21.944444444444446,614.8170459575759,-0.23076923076923078,balanced,3
270,lotad,ordinary,generation-iii,water,grass,220,40,30,30,40,50,30,35.0,40.0,0.13636363636363635,-1.5897309969932945,10.4,244.94897427831782,-0.06666666666666667,balanced,3
271,lombre,ordinary,generation-iii,water,grass,340,60,50,50,60,70,50,55.0,60.0,0.14705882352941177,-0.5514032885994965,22.569444444444446,458.257569495584,-0.043478260869565216,balanced,3
272,ludicolo,ordinary,generation-iii,water,grass,480,80,70,70,90,100,70,80.0,85.0,0.14583333333333334,0.6599790378599343,24.444444444444443,748.3314773547883,-0.030303030303030304,balanced,3
273,seedot,ordinary,generation-iii,grass,,220,40,40,50,30,30,30,35.0,40.0,0.13636363636363635,-1.5897309969932945,16.0,244.94897427831782,-0.06666666666666667,balanced,3
274,nuzleaf,ordinary,generation-iii,grass,dark,340,70,70,40,60,40,60,65.0,40.0,0.17647058823529413,-0.5514032885994965,28.0,334.66401061363024,0.23809523809523808,balanced,3
275,shiftry,ordinary,generation-iii,grass,dark,480,90,100,60,90,60,80,95.0,60.0,0.16666666666666666,0.6599790378599343,35.26627218934911,569.2099788303083,0.22580645161290322,attacker,3
276,taillow,ordinary,generation-iii,normal,flying,270,40,55,30,30,30,85,42.5,30.0,0.3148148148148148,-1.157094451829212,25.555555555555554,189.73665961010275,0.1724137931034483,balanced,3
277,swellow,ordinary,generation-iii,normal,flying,455,60,85,60,75,50,125,80.0,55.0,0.27472527472527475,0.44366076527789305,40.40816326530613,424.26406871192853,0.18518518518518517,balanced,3
278,wingull,ordinary,generation-iii,water,flying,270,40,30,30,55,30,85,42.5,30.0,0.3148148148148148,-1.157094451829212,26.38888888888889,189.73665961010275,0.1724137931034483,balanced,3
279,pelipper,ordinary,generation-iii,water,flying,440,60,50,100,95,70,65,72.5,85.0,0.14772727272727273,0.3138698017286683,19.444444444444446,648.074069840786,-0.07936507936507936,balanced,3
280,ralts,ordinary,generation-iii,psychic,fairy,198,28,25,25,45,35,40,35.0,30.0,0.20202020202020202,-1.7800910768654907,41.24999999999999,156.52475842498527,0.07692307692307693,balanced,3
281,kirlia,ordinary,generation-iii,psychic,fairy,278,38,35,35,65,55,50,50.0,45.0,0.17985611510791366,-1.0878726046029588,31.562499999999993,270.4625667259704,0.05263157894736842,balanced,3
282,gardevoir,ordinary,generation-iii,psychic,fairy,518,68,65,65,125,115,80,95.0,90.0,0.15444015444015444,0.9887828121846369,18.906249999999996,712.9516112612412,0.02702702702702703,balanced,3
283,surskit,ordinary,generation-iii,bug,water,269,40,30,32,50,52,65,40.0,42.0,0.241635687732342,-1.1657471827324937,6.8,257.9922479455536,-0.024390243902439025,balanced,3
284,masquerain,ordinary,generation-iii,bug,flying,454,70,60,62,100,82,80,80.0,72.0,0.1762114537444934,0.4350080343746114,5.624999999999999,596.5567869029737,0.05263157894736842,balanced,3
285,shroomish,ordinary,generation-iii,grass,,295,60,40,60,40,60,35,40.0,60.0,0.11864406779661017,-0.9407761792471707,28.124999999999993,464.75800154489,-0.2,balanced,3
286,breloom,ordinary,generation-iii,grass,fighting,460,60,130,80,60,60,70,95.0,70.0,0.15217391304347827,0.4869244197943013,27.222222222222225,536.6563145999495,0.15151515151515152,balanced,3
287,slakoth,ordinary,generation-iii,normal,,280,60,60,60,35,35,30,47.5,47.5,0.10714285714285714,-1.0705671427963954,37.49999999999999,354.96478698597696,0.0,balanced,3
288,vigoroth,ordinary,generation-iii,normal,,440,80,80,80,55,55,90,67.5,67.5,0.20454545454545456,0.3138698017286683,23.72448979591837,593.295878967653,0.0,balanced,3
289,slaking,ordinary,generation-iii,normal,,670,150,160,100,95,65,100,127.5,82.5,0.14925373134328357,2.3039979094834475,32.625,987.420882906575,0.21428571428571427,sweeper,3
290,nincada,ordinary,generation-iii,bug,ground,266,31,45,90,30,30,40,37.5,60.0,0.15037593984962405,-1.1917053754423386,22.0,289.30952282978865,-0.23076923076923078,balanced,3
291,ninjask,ordinary,generation-iii,bug,flying,456,61,90,45,50,50,160,70.0,47.5,0.3508771929824561,0.45231349618117467,18.749999999999996,370.4726710568541,0.19148936170212766,balanced,3
292,shedinja,ordinary,generation-iii,bug,ghost,236,1,90,45,30,30,40,60.0,37.5,0.1694915254237288,-1.451287302540788,1.8749999999999996,36.742346141747674,0.23076923076923078,balanced,3
293,whismur,ordinary,generation-iii,normal,,240,64,51,23,51,23,28,51.0,23.0,0.11666666666666667,-1.4166763789276613,45.27777777777778,184.0,0.3783783783783784,balanced,3
294,loudred,ordinary,generation-iii,normal,,360,84,71,43,71,43,48,71.0,43.0,0.13333333333333333,-0.37834867053386356,40.5,394.10150976620224,0.24561403508771928,balanced,3
295,exploud,ordinary,generation-iii,normal,,490,104,91,63,91,73,68,91.0,68.0,0.13877551020408163,0.7465063468927507,37.333333333333336,691.5894736041027,0.14465408805031446,balanced,3
296,makuhita,ordinary,generation-iii,fighting,,237,72,60,30,20,30,25,40.0,30.0,0.10548523206751055,-1.4426345716375064,86.4,254.55844122715712,0.14285714285714285,balanced,3
297,hariyama,ordinary,generation-iii,fighting,,474,144,120,60,40,60,50,80.0,60.0,0.10548523206751055,0.6080626524402444,47.977315689981104,720.0,0.14285714285714285,balanced,3
298,azurill,baby,generation-iii,normal,fairy,190,50,20,40,20,40,20,20.0,40.0,0.10526315789473684,-1.8493129240917439,49.99999999999999,282.842712474619,-0.3333333333333333,balanced,3
299,nosepass,ordinary,generation-iii,rock,,375,30,45,135,45,90,30,45.0,112.5,0.08,-0.24855770698463883,97.0,603.7383539249432,-0.42857142857142855,tank,3
300,skitty,ordinary,generation-iii,normal,,260,50,45,45,35,35,50,40.0,40.0,0.19230769230769232,-1.2436217608620284,30.555555555555557,280.6243040080456,0.0,balanced,3
301,delcatty,ordinary,generation-iii,normal,,400,70,65,65,55,55,90,60.0,60.0,0.225,-0.03223943440259763,26.942148760330575,500.2499375312305,0.0,balanced,3
302,sableye,ordinary,generation-iii,dark,ghost,380,50,75,75,65,65,50,70.0,70.0,0.13157894736842105,-0.2052940524682306,44.0,493.7104414532875,0.0,balanced,3
303,mawile,ordinary,generation-iii,steel,fairy,380,50,85,85,55,55,50,70.0,70.0,0.13157894736842105,-0.2052940524682306,31.944444444444446,483.4769901453429,0.0,balanced,3
304,aron,ordinary,generation-iii,steel,rock,330,50,70,100,40,40,30,55.0,70.0,0.09090909090909091,-0.6379305976323131,374.99999999999994,447.21359549995793,-0.12,balanced,3
305,lairon,ordinary,generation-iii,steel,rock,430,60,90,140,50,50,40,70.0,95.0,0.09302325581395349,0.22734249269585183,148.14814814814815,648.074069840786,-0.15151515151515152,balanced,3
306,aggron,ordinary,generation-iii,steel,rock,530,70,110,180,60,60,50,85.0,120.0,0.09433962264150944,1.0926155830240167,81.63265306122449,869.4826047713664,-0.17073170731707318,wall,3
307,meditite,ordinary,generation-iii,fighting,psychic,280,30,40,55,40,55,60,40.0,55.0,0.21428571428571427,-1.0705671427963954,31.11111111111111,301.24740662784137,-0.15789473684210525,balanced,3
308,medicham,ordinary,generation-iii,fighting,psychic,410,60,60,75,60,75,80,60.0,75.0,0.1951219512195122,0.054287874630218856,18.63905325443787,580.9475019311126,-0.1111111111111111,balanced,3
309,electrike,ordinary,generation-iii,electric,,295,40,45,40,65,40,65,55.0,40.0,0.22033898305084745,-0.9407761792471707,42.22222222222222,252.98221281347034,0.15789473684210525,balanced,3
310,manectric,ordinary,generation-iii,electric,,475,70,75,60,105,60,105,90.0,60.0,0.22105263157894736,0.616715383343526,17.866666666666667,501.9960159204453,0.2,attacker,3
311,plusle,ordinary,generation-iii,electric,,405,60,50,40,85,75,95,67.5,57.5,0.2345679012345679,0.011024220113810613,26.249999999999996,424.26406871192853,0.08,balanced,3
312,minun,ordinary,generation-iii,electric,,405,60,40,50,75,85,95,57.5,67.5,0.2345679012345679,0.011024220113810613,26.249999999999996,504.9752469181039,-0.08,balanced,3
313,volbeat,ordinary,generation-iii,bug,,430,65,73,75,47,85,85,60.0,80.0,0.19767441860465115,0.22734249269585183,36.12244897959184,643.7196594791866,-0.14285714285714285,balanced,3
314,illumise,ordinary,generation-iii,bug,,430,65,47,75,73,85,85,60.0,80.0,0.19767441860465115,0.22734249269585183,49.166666666666664,643.7196594791866,-0.14285714285714285,balanced,3
315,roselia,ordinary,generation-iii,grass,poison,400,50,60,45,100,80,65,80.0,62.5,0.1625,-0.03223943440259763,22.22222222222222,424.26406871192853,0.12280701754385964,balanced,3
316,gulpin,ordinary,generation-iii,poison,,302,70,43,53,43,53,40,43.0,53.0,0.13245033112582782,-0.8802070629241991,64.37499999999999,443.42981406306006,-0.10416666666666667,balanced,3
317,swalot,ordinary,generation-iii,poison,,467,100,73,83,73,83,55,73.0,83.0,0.11777301927194861,0.5474935361172728,27.68166089965398,830.0,-0.0641025641025641,balanced,3
318,carvanha,ordinary,generation-iii,water,dark,305,45,90,20,65,20,65,77.5,20.0,0.21311475409836064,-0.8542488702143543,32.49999999999999,134.16407864998737,0.5897435897435898,balanced,3
319,sharpedo,ordinary,generation-iii,water,dark,460,70,120,40,95,40,95,107.5,40.0,0.20652173913043478,0.4869244197943013,27.407407407407405,334.66401061363024,0.4576271186440678,attacker,3
320,wailmer,ordinary,generation-iii,water,,400,130,70,35,70,35,60,70.0,35.0,0.15,-0.03223943440259763,32.5,399.06139878469827,0.3333333333333333,balanced,3
321,wailord,ordinary,generation-iii,water,,500,170,90,45,90,45,60,90.0,45.0,0.12,0.8330336559255672,1.8929845422116527,586.7282164682384,0.3333333333333333,attacker,3
322,numel,ordinary,generation-iii,fire,ground,305,60,60,40,65,45,35,62.5,42.5,0.11475409836065574,-0.8542488702143543,48.9795918367347,328.63353450309967,0.19047619047619047,balanced,3
323,camerupt,ordinary,generation-iii,fire,ground,460,70,100,70,105,75,40,102.5,72.5,0.08695652173913043,0.4869244197943013,60.94182825484765,606.2177826491071,0.17142857142857143,balanced,3
324,torkoal,ordinary,generation-iii,fire,,470,70,85,140,85,70,20,85.0,105.0,0.0425531914893617,0.5734517288271178,321.6,828.2511696339462,-0.10526315789473684,balanced,3
325,spoink,ordinary,generation-iii,psychic,,330,60,25,35,70,80,60,47.5,57.5,0.18181818181818182,-0.6379305976323131,62.448979591836746,409.87803063838396,-0.09523809523809523,balanced,3
326,grumpig,ordinary,generation-iii,psychic,,470,80,45,65,90,110,80,67.5,87.5,0.1702127659574468,0.5734517288271178,88.2716049382716,756.3068160475615,-0.12903225806451613,balanced,3
327,spinda,ordinary,generation-iii,normal,,360,60,60,60,60,60,60,60.0,60.0,0.16666666666666666,-0.37834867053386356,4.132231404958677,464.75800154489,0.0,balanced,3
328,trapinch,ordinary,generation-iii,ground,,290,45,100,45,45,45,10,72.5,45.0,0.034482758620689655,-0.984039833763579,30.612244897959187,301.8691769624716,0.23404255319148937,balanced,3
329,vibrava,ordinary,generation-iii,ground,dragon,340,50,70,50,50,50,70,60.0,50.0,0.20588235294117646,-0.5514032885994965,12.644628099173552,353.5533905932738,0.09090909090909091,balanced,3
330,flygon,ordinary,generation-iii,ground,dragon,520,80,100,80,80,80,100,90.0,80.0,0.19230769230769232,1.0060882739912003,20.5,715.5417527999327,0.058823529411764705,balanced,3
331,cacnea,ordinary,generation-iii,grass,,335,50,85,40,85,40,35,85.0,40.0,0.1044776119402985,-0.5946669431159047,320.62499999999994,282.842712474619,0.36,balanced,3
332,cacturne,ordinary,generation-iii,grass,dark,475,70,115,60,115,60,55,115.0,60.0,0.11578947368421053,0.616715383343526,45.798816568047336,501.9960159204453,0.3142857142857143,attacker,3
333,swablu,ordinary,generation-iii,normal,flying,310,45,40,60,40,75,50,40.0,67.5,0.16129032258064516,-0.810985215697946,7.499999999999998,450.0,-0.2558139534883721,balanced,3
334,altaria,ordinary,generation-iii,dragon,flying,490,75,70,90,70,105,80,70.0,97.5,0.16326530612244897,0.7465063468927507,17.02479338842975,841.8729120241368,-0.16417910447761194,balanced,3
335,zangoose,ordinary,generation-iii,normal,,458,73,115,60,60,60,90,87.5,60.0,0.1965065502183406,0.469618957987738,23.846153846153843,512.6402247190518,0.1864406779661017,balanced,3
336,seviper,ordinary,generation-iii,poison,,458,73,100,60,100,60,65,100.0,60.0,0.14192139737991266,0.469618957987738,7.201646090534979,512.6402247190518,0.25,attacker,3
337,lunatone,ordinary,generation-iii,rock,psychic,460,90,55,65,95,85,70,75.0,75.0,0.15217391304347827,0.4869244197943013,168.0,705.1595564125895,0.0,balanced,3
338,solrock,ordinary,generation-iii,rock,psychic,460,90,95,85,55,65,70,75.0,75.0,0.15217391304347827,0.4869244197943013,106.94444444444444,705.1595564125895,0.0,balanced,3
339,barboach,ordinary,generation-iii,water,ground,288,50,48,43,46,41,60,47.0,42.0,0.20833333333333334,-1.0013452955701423,11.874999999999996,296.90065678607044,0.056179775280898875,balanced,3
340,whiscash,ordinary,generation-iii,water,ground,468,110,78,73,76,71,60,77.0,72.0,0.1282051282051282,0.5561462670205545,29.135802469135804,755.0695332219411,0.03355704697986577,balanced,3
341,corphish,ordinary,generation-iii,water,,308,43,80,65,50,35,35,65.0,50.0,0.11363636363636363,-0.8282906775045092,31.944444444444446,312.76988346066827,0.13043478260869565,balanced,3
342,crawdaunt,ordinary,generation-iii,water,dark,468,63,120,85,90,55,55,105.0,70.0,0.11752136752136752,0.5561462670205545,27.10743801652892,542.7015754537663,0.2,attacker,3
343,baltoy,ordinary,generation-iii,ground,psychic,300,40,40,55,40,70,55,40.0,62.5,0.18333333333333332,-0.8975125247307625,86.0,392.42833740697165,-0.21951219512195122,balanced,3
344,claydol,ordinary,generation-iii,ground,psychic,500,60,70,105,70,120,75,70.0,112.5,0.15,0.8330336559255672,48.0,869.4826047713664,-0.2328767123287671,wall,3
345,lileep,ordinary,generation-iii,rock,grass,355,66,41,77,61,87,23,51.0,82.0,0.0647887323943662,-0.4216123250502718,23.8,664.9315754271262,-0.23308270676691728,balanced,3
346,cradily,ordinary,generation-iii,rock,grass,495,86,81,97,81,107,43,81.0,102.0,0.08686868686868687,0.789770001409159,26.844444444444445,944.7719301503406,-0.11475409836065574,wall,3
347,anorith,ordinary,generation-iii,rock,bug,355,45,95,50,40,50,75,67.5,50.0,0.2112676056338028,-0.4216123250502718,25.510204081632658,335.4101966249685,0.14893617021276595,balanced,3
348,armaldo,ordinary,generation-iii,rock,bug,495,75,125,100,70,80,45,97.5,90.0,0.09090909090909091,0.789770001409159,30.311111111111114,774.5966692414834,0.04,balanced,3
349,feebas,ordinary,generation-iii,water,,200,20,15,20,10,55,80,12.5,37.5,0.4,-1.7627856150589274,20.555555555555557,148.32396974191326,-0.5,balanced,3
350,milotic,ordinary,generation-iii,water,,540,95,60,79,100,125,81,80.0,102.0,0.15,1.1791428920568332,4.2143600416233085,968.5685313905258,-0.12087912087912088,wall,3
351,castform,ordinary,generation-iii,normal,,420,70,70,70,70,70,70,70.0,70.0,0.16666666666666666,0.14081518366303533,8.88888888888889,585.6620185738528,0.0,balanced,3
352,kecleon,ordinary,generation-iii,normal,,440,60,90,70,60,120,40,75.0,95.0,0.09090909090909091,0.3138698017286683,22.0,709.9295739719539,-0.11764705882352941,balanced,3
353,shuppet,ordinary,generation-iii,ghost,,295,44,75,35,63,33,45,69.0,34.0,0.15254237288135594,-0.9407761792471707,6.388888888888888,225.43291685111117,0.33980582524271846,balanced,3
354,banette,ordinary,generation-iii,ghost,,455,64,115,65,83,63,65,99.0,64.0,0.14285714285714285,0.44366076527789305,10.330578512396693,511.937496184837,0.2147239263803681,attacker,3
355,duskull,ordinary,generation-iii,ghost,,295,20,40,90,30,90,25,35.0,90.0,0.0847457627118644,-0.9407761792471707,23.437499999999996,402.49223594996215,-0.44,tank,3
356,dusclops,ordinary,generation-iii,ghost,,455,40,70,130,60,130,25,65.0,130.0,0.054945054945054944,0.44366076527789305,11.953124999999998,822.1921916437786,-0.3333333333333333,tank,3
357,tropius,ordinary,generation-iii,grass,flying,460,99,68,83,72,87,51,70.0,85.0,0.1108695652173913,0.4869244197943013,25.0,845.5051744371527,-0.0967741935483871,balanced,3
358,chimecho,ordinary,generation-iii,psychic,,455,75,50,80,95,90,65,72.5,85.0,0.14285714285714285,0.44366076527789305,2.7777777777777777,734.8469228349534,-0.07936507936507936,balanced,3
359,absol,ordinary,generation-iii,dark,,465,65,130,60,75,60,75,102.5,60.0,0.16129032258064516,0.5301880743107096,32.63888888888889,483.735464897913,0.26153846153846155,attacker,3
360,wynaut,baby,generation-iii,psychic,,260,95,23,48,23,48,23,23.0,48.0,0.08846153846153847,-1.2436217608620284,38.88888888888889,467.84612855083026,-0.352112676056338,balanced,3
361,snorunt,ordinary,generation-iii,ice,,300,50,50,50,50,50,50,50.0,50.0,0.16666666666666666,-0.8975125247307625,34.28571428571429,353.5533905932738,0.0,balanced,3
362,glalie,ordinary,generation-iii,ice,,480,80,80,80,80,80,80,80.0,80.0,0.16666666666666666,0.6599790378599343,114.0,715.5417527999327,0.0,balanced,3
363,spheal,ordinary,generation-iii,ice,water,290,70,40,50,55,50,25,47.5,50.0,0.08620689655172414,-0.984039833763579,61.718749999999986,418.33001326703777,-0.02564102564102564,balanced,3
364,sealeo,ordinary,generation-iii,ice,water,410,90,60,70,75,70,45,67.5,70.0,0.10975609756097561,0.054287874630218856,72.39669421487602,664.0783086353597,-0.01818181818181818,balanced,3
365,walrein,ordinary,generation-iii,ice,water,530,110,80,90,95,90,65,87.5,90.0,0.12264150943396226,1.0926155830240167,76.83673469387756,943.9279633531364,-0.014084507042253521,wall,3
366,clamperl,ordinary,generation-iii,water,,345,35,64,85,74,55,32,69.0,70.0,0.0927536231884058,-0.5081396340830883,328.12499999999994,404.50587140361756,-0.007194244604316547,balanced,3
367,huntail,ordinary,generation-iii,water,,485,55,104,105,94,75,52,99.0,90.0,0.10721649484536082,0.7032426923763425,9.34256055363322,658.1223290544092,0.047619047619047616,balanced,3
368,gorebyss,ordinary,generation-iii,water,,485,55,84,105,114,75,52,99.0,90.0,0.10721649484536082,0.7032426923763425,6.9753086419753085,658.1223290544092,0.047619047619047616,balanced,3
369,relicanth,ordinary,generation-iii,water,rock,485,100,90,130,45,65,55,67.5,97.5,0.1134020618556701,0.7032426923763425,23.4,919.2388155425118,-0.18181818181818182,wall,3
370,luvdisc,ordinary,generation-iii,water,,330,43,30,55,40,65,97,35.0,60.0,0.29393939393939394,-0.6379305976323131,24.166666666666664,392.0777984023069,-0.2631578947368421,balanced,3
371,bagon,ordinary,generation-iii,dragon,,300,45,75,60,40,30,50,57.5,45.0,0.16666666666666666,-0.8975125247307625,116.94444444444446,284.60498941515414,0.12195121951219512,balanced,3
372,shelgon,ordinary,generation-iii,dragon,,420,65,95,100,60,50,50,77.5,75.0,0.11904761904761904,0.14081518366303533,91.32231404958677,570.087712549569,0.01639344262295082,balanced,3
373,salamence,ordinary,generation-iii,dragon,flying,600,95,135,80,110,80,100,122.5,80.0,0.16666666666666666,1.698306746253732,45.599999999999994,779.7435475847171,0.20987654320987653,sweeper,3
374,beldum,ordinary,generation-iii,steel,psychic,300,40,55,80,35,60,30,45.0,70.0,0.1,-0.8975125247307625,264.44444444444446,438.1780460041329,-0.21739130434782608,balanced,3
375,metang,ordinary,generation-iii,steel,psychic,420,60,75,100,55,80,50,65.0,90.0,0.11904761904761904,0.14081518366303533,140.625,692.8203230275509,-0.16129032258064516,balanced,3
376,metagross,ordinary,generation-iii,steel,psychic,600,80,135,130,95,90,70,115.0,110.0,0.11666666666666667,1.698306746253732,214.84374999999997,967.470929795826,0.022222222222222223,wall,3
377,regirock,legendary,generation-iii,rock,,580,80,100,200,50,100,50,75.0,150.0,0.08620689655172414,1.525252128188099,79.5847750865052,1264.9110640673518,-0.3333333333333333,wall,3
378,regice,legendary,generation-iii,ice,,580,80,50,100,100,200,50,75.0,150.0,0.08620689655172414,1.525252128188099,54.01234567901234,1264.9110640673518,-0.3333333333333333,wall,3
379,registeel,legendary,generation-iii,steel,,580,80,75,150,75,150,50,75.0,150.0,0.08620689655172414,1.525252128188099,56.78670360110804,1341.640786499874,-0.3333333333333333,wall,3
380,latias,legendary,generation-iii,dragon,psychic,600,80,80,90,110,130,110,95.0,110.0,0.18333333333333332,1.698306746253732,20.408163265306126,967.470929795826,-0.07317073170731707,wall,3
381,latios,legendary,generation-iii,dragon,psychic,600,80,90,80,130,110,110,110.0,95.0,0.18333333333333332,1.698306746253732,15.0,839.0470785361213,0.07317073170731707,sweeper,3
382,kyogre,legendary,generation-iii,water,,670,100,100,90,150,140,90,125.0,115.0,0.13432835820895522,2.3039979094834475,17.382716049382715,1122.4972160321825,0.041666666666666664,wall,3
383,groudon,legendary,generation-iii,ground,,670,100,150,140,100,90,90,125.0,115.0,0.13432835820895522,2.3039979094834475,77.55102040816327,1122.4972160321825,0.041666666666666664,wall,3
384,rayquaza,legendary,generation-iii,dragon,flying,680,105,150,90,150,90,95,150.0,90.0,0.13970588235294118,2.390525218516264,4.214285714285714,922.2255689363639,0.25,wall,3
385,jirachi,mythical,generation-iii,steel,psychic,600,100,100,100,100,100,100,100.0,100.0,0.16666666666666666,1.698306746253732,12.222222222222223,1000.0,0.0,sweeper,3
386,deoxys,mythical,generation-iii,psychic,,600,50,150,50,150,50,150,150.0,50.0,0.25,1.698306746253732,21.038062283737027,353.5533905932738,0.5,sweeper,3
387,turtwig,ordinary,generation-iv,grass,,318,55,68,64,45,55,31,56.5,59.5,0.09748427672955975,-1.088051230734895,63.749999999999986,440.0,-0.02586206896551724,balanced,4
388,grotle,ordinary,generation-iv,grass,,405,75,89,85,55,65,36,72.0,75.0,0.08888888888888889,-0.34602420458755895,80.16528925619834,643.7196594791866,-0.02040816326530612,balanced,4
389,torterra,ordinary,generation-iv,grass,ground,525,95,109,105,75,85,56,92.0,95.0,0.10666666666666667,0.6774613487191116,64.0495867768595,920.801281493461,-0.016042780748663103,wall,4
390,chimchar,ordinary,generation-iv,fire,,309,44,58,44,58,44,61,58.0,44.0,0.19741100323624594,-1.1648126472328955,24.8,291.8629815512752,0.13725490196078433,balanced,4
391,monferno,ordinary,generation-iv,fire,fighting,405,64,78,52,78,52,81,78.0,52.0,0.2,-0.34602420458755895,27.160493827160494,416.0,0.2,balanced,4
392,infernape,ordinary,generation-iv,fire,fighting,534,76,104,71,104,71,108,104.0,71.0,0.20224719101123595,0.7542227652171118,38.19444444444444,618.9636499827757,0.18857142857142858,sweeper,4
393,piplup,ordinary,generation-iv,water,,314,53,51,53,61,56,40,56.0,54.5,0.12738853503184713,-1.1221674158451174,32.49999999999999,396.6156829980378,0.013574660633484163,balanced,4
394,prinplup,ordinary,generation-iv,water,,405,64,66,68,81,76,50,73.5,72.0,0.12345679012345678,-0.34602420458755895,35.93749999999999,575.1104241795657,0.010309278350515464,balanced,4
395,empoleon,ordinary,generation-iv,water,steel,530,84,86,88,111,101,60,98.5,94.5,0.11320754716981132,0.7201065801068895,29.238754325259517,864.0555537695478,0.02072538860103627,balanced,4
396,starly,ordinary,generation-iv,normal,flying,245,40,55,30,30,30,60,42.5,30.0,0.24489795918367346,-1.710671608996453,22.22222222222222,189.73665961010275,0.1724137931034483,balanced,4
397,staravia,ordinary,generation-iv,normal,flying,340,55,75,50,40,40,80,57.5,45.0,0.23529411764705882,-0.9004122126286722,43.05555555555556,331.66247903554,0.12195121951219512,balanced,4
398,staraptor,ordinary,generation-iv,normal,flying,485,85,120,70,50,60,100,85.0,65.0,0.20618556701030927,0.3362994976168881,17.291666666666668,597.4947698515863,0.13333333333333333,balanced,4
399,bidoof,ordinary,generation-iv,normal,,250,59,45,40,35,40,31,40.0,40.0,0.124,-1.668026377608675,80.0,307.2458299147443,0.0,balanced,4
400,bibarel,ordinary,generation-iv,normal,water,410,79,85,60,55,60,71,70.0,60.0,0.17317073170731706,-0.303378973199781,31.5,533.2916650389353,0.07692307692307693,balanced,4
401,kricketot,ordinary,generation-iv,bug,,194,37,25,41,25,41,25,25.0,41.0,0.12886597938144329,-2.145652969151788,24.444444444444446,249.39326374222702,-0.24242424242424243,balanced,4
402,kricketune,ordinary,generation-iv,bug,,384,77,85,51,55,51,65,70.0,51.0,0.16927083333333334,-0.5251341764162263,25.5,447.5231837569982,0.15702479338842976,balanced,4
403,shinx,ordinary,generation-iv,electric,,263,45,65,34,40,34,45,52.5,34.0,0.17110266159695817,-1.5571487760004525,38.0,228.07893370497854,0.2138728323699422,balanced,4
404,luxio,ordinary,generation-iv,electric,,363,60,85,49,60,49,60,72.5,49.0,0.1652892561983471,-0.7042441482448937,37.654320987654316,379.5523679283269,0.1934156378600823,balanced,4
405,luxray,ordinary,generation-iv,electric,,523,80,120,79,95,79,70,107.5,79.0,0.1338432122370937,0.6604032561640004,21.42857142857143,706.5974808899335,0.15281501340482573,balanced,4
406,budew,baby,generation-iv,grass,poison,280,40,30,35,50,70,55,40.0,52.5,0.19642857142857142,-1.4121549892820073,29.999999999999993,313.04951684997053,-0.13513513513513514,balanced,4
407,roserade,ordinary,generation-iv,grass,poison,515,60,70,65,125,105,90,97.5,85.0,0.17475728155339806,0.5921708859435557,17.901234567901234,639.9218702310462,0.0684931506849315,balanced,4
408,cranidos,ordinary,generation-iv,rock,,350,67,125,40,30,30,58,77.5,35.0,0.1657142857142857,-0.8151217498531163,38.888888888888886,283.5489375751565,0.37777777777777777,balanced,4
409,rampardos,ordinary,generation-iv,rock,,495,97,165,60,65,50,58,115.0,55.0,0.11717171717171718,0.42158996039244395,40.03906249999999,539.4441583704471,0.35294117647058826,attacker,4
410,shieldon,ordinary,generation-iv,rock,steel,350,30,42,118,42,88,30,42.0,103.0,0.08571428571428572,-0.8151217498531163,228.0,558.1397674418121,-0.4206896551724138,tank,4
411,bastiodon,ordinary,generation-iv,rock,steel,495,60,52,168,47,138,30,49.5,153.0,0.06060606060606061,0.42158996039244395,88.46153846153845,1179.423588029339,-0.5111111111111111,wall,4
